p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,target_class
7.263270105484751632e-03,9.100539116291255642e-04,5.514132089750618110e-04,2.056444358795742403e-04,3.434588448107174117e-04,1.970460073183427988e-02,2.034268984118037596e-03,9.497495454475347442e-04,4.824063775760191724e-04,6.094094617770186339e-04,1.086107003527121175e-02,2.186155038446653803e-03,1.218638464139819647e-03,3.773575570392555820e-04,7.813256439812227630e-04,9.826482535205549249e-03,2.708102416924710026e-03,1.417628981154798670e-03,4.552075862055032546e-04,7.831073563116266968e-04,9.030284194196590633e-03,8.710450250801716424e-04,5.469721295064213819e-04,1.966185009625757507e-04,3.317577353868328242e-04,2.967506615854426013e-03,8.601243889729760957e-04,5.355838517382815328e-04,2.471916452902605827e-04,3.605320266706137393e-04,0.000000000000000000e+00
5.357041376578761116e-03,8.609882684711855265e-04,6.090456569735180209e-04,2.298073327848413542e-04,4.096514302187408661e-04,2.005194448777471161e-02,1.938119654422709899e-03,9.468322046416726302e-04,4.931901644819908660e-04,7.367065682446067004e-04,9.477855475266500074e-03,2.604944641295787403e-03,1.310995365026342181e-03,4.276871502884106225e-04,1.058649594932081946e-03,9.221019726443310457e-03,2.951919167507656948e-03,1.304657508837585864e-03,4.317306640931059883e-04,9.975813005534512560e-04,7.062548238176035408e-03,7.224236517609635908e-04,5.452273519632738633e-04,2.261416220610267826e-04,3.630600693780029189e-04,2.910841580523479931e-03,8.753453711599788658e-04,4.736188564051881707e-04,2.591474843193714906e-04,4.343251478638106592e-04,0.000000000000000000e+00
8.897081168269985879e-03,5.731912896063749274e-04,6.931503572061670053e-04,3.315840585422891282e-04,3.988747033623865797e-04,2.027693599970526936e-02,1.639329324967826003e-03,1.336232458029767891e-03,5.494599237209460592e-04,7.465225020884643436e-04,1.395429309140095234e-02,1.628642779991395931e-03,1.718525281998500333e-03,6.699730812135217244e-04,8.979391323735333007e-04,9.600994867354316689e-03,1.929838054119884915e-03,1.897880094663398007e-03,6.067612756829769216e-04,9.325573893555614462e-04,9.799613185897037768e-03,5.594674414486656153e-04,6.343359697378076097e-04,3.053077409288644821e-04,3.812239576898055838e-04,3.019771500883168796e-03,5.815508942964841025e-04,6.704183504696490607e-04,3.328924616273247960e-04,4.313633552277353934e-04,0.000000000000000000e+00
9.199389606381782984e-04,7.915899279919201646e-04,1.450494387847766579e-03,1.114026008039655478e-03,6.428479434525977230e-04,2.679958042240789071e-03,8.351551365327433045e-04,1.425381008421213900e-03,1.272977257074063215e-03,8.108805760867584178e-04,2.183229683287661333e-03,6.234387787753164004e-04,1.199749117394650379e-03,1.534906671453358353e-03,1.071433055915642666e-03,3.442270191110153622e-03,6.830839718642248582e-04,1.421014627533352930e-03,1.393989216008911921e-03,1.126795654612934485e-03,8.695628741208952890e-04,3.427778171092148727e-04,6.636586235949581362e-04,7.421410739219916645e-04,4.263122768677546142e-04,9.009629056873253187e-04,3.795561493063352222e-04,7.913701700758167187e-04,8.975961788569061361e-04,5.941032068253424567e-04,0.000000000000000000e+00
1.206176283232246894e-03,2.075371657491375751e-04,8.856666384084090505e-04,2.080410455872083123e-03,6.729376670959227435e-04,2.279818780357543637e-03,2.430597881104575150e-04,1.046215785981786679e-03,2.944111874352856300e-03,9.062975617058114481e-04,2.232391014230861951e-03,5.057700672761889643e-04,1.452307963392374677e-03,3.096476917851978365e-03,1.206466490450974760e-03,4.074968665271932154e-03,5.959128201589270835e-04,1.514480267832665240e-03,3.247127407260762266e-03,1.207706015660144202e-03,9.575941121706981656e-04,2.010136622868658601e-04,6.392714354970172042e-04,1.324659375331720297e-03,4.683252179601435448e-04,8.135714513892163902e-04,2.037118077962266397e-04,7.795872899279540288e-04,2.256579580895845191e-03,5.918015152441001873e-04,0.000000000000000000e+00
1.169960566666382058e-03,2.537842212391307022e-04,7.853571009499393622e-04,2.314955604781716511e-03,7.907799100895888944e-04,2.525621932923255604e-03,2.009745450749300471e-04,1.102904463189741590e-03,3.083402377832488231e-03,1.030809282398390198e-03,2.107346454138031393e-03,5.395357517220001351e-04,1.233900587923529536e-03,3.870187328017575534e-03,1.488967712531350657e-03,2.876982842206385945e-03,4.916527114822689080e-04,1.403132859541403842e-03,3.763432235427509234e-03,1.511999584182526770e-03,1.227129430092658516e-03,2.054156492224092556e-04,5.487312147317387938e-04,1.563374922615361901e-03,5.958531672037748351e-04,7.109149955612370638e-04,2.050078801070412524e-04,8.457489657927603349e-04,2.562134554857130059e-03,7.598175881913081390e-04,0.000000000000000000e+00
2.634632571318218461e-03,2.565076594636466162e-04,1.945081428593361302e-03,2.349624069776038056e-03,9.432295816289614290e-04,6.979196803994852476e-03,3.703772614938139829e-04,2.966992326152544969e-03,2.987416713762062158e-03,1.123271734237802407e-03,2.822984673994836241e-03,6.161077525809336222e-04,3.397082565377875646e-03,4.329897313971166860e-03,1.659704462021555473e-03,4.423407143684917123e-03,7.886438436808285461e-04,3.611304956530494645e-03,3.566624453124350117e-03,1.676738108166596873e-03,1.166129944732599349e-03,2.648496395620241611e-04,1.274397439000696502e-03,1.670397325383556585e-03,6.800586051014187190e-04,1.000086861759448813e-03,2.622618740429486558e-04,2.111205944577057743e-03,2.242934418348743048e-03,8.661586584390854916e-04,0.000000000000000000e+00
5.538637533547853802e-04,2.404540993743857534e-04,1.205391602070279584e-03,1.612051488766862248e-03,5.981014811880943326e-04,1.717904584729531853e-03,2.431800763568878123e-04,1.349118795059866312e-03,2.322062453052403923e-03,7.734001880585763492e-04,1.526065374455359142e-03,5.053385341918782648e-04,1.703025319108914578e-03,2.388849848088419985e-03,1.073185392113709929e-03,1.889783965644056167e-03,5.941680701172412848e-04,1.893158125159731791e-03,2.557708115944796416e-03,1.137987893678511862e-03,6.645192177394643965e-04,1.940810717823442295e-04,9.252799936673587787e-04,1.075532918659850585e-03,4.547300075711718033e-04,5.781375920156380617e-04,2.370985639058586798e-04,1.108858245453569254e-03,1.723592301505855358e-03,6.031371601259669655e-04,0.000000000000000000e+00
9.598289674280271458e-04,3.050884834402566481e-04,8.008323275502209071e-04,2.029112273991325304e-03,7.544707228189157563e-04,1.656579413509643014e-03,2.561783214093838888e-04,1.065391673869968674e-03,2.874683217704051674e-03,9.228467459601993796e-04,2.104427965089141275e-03,5.997572113621212975e-04,1.506114438611723351e-03,2.976451837082569676e-03,1.350695371637572343e-03,2.522492057546471371e-03,6.614955934004919467e-04,1.667052780649451362e-03,2.954213858385796709e-03,1.287403109179189892e-03,9.053364673218585856e-04,2.945031034532646138e-04,6.665276929847947481e-04,1.202308753415699859e-03,5.467396670106830937e-04,6.554184895891985605e-04,2.344336922262261114e-04,8.543963873460868426e-04,2.178993943672854431e-03,6.654982103201534816e-04,0.000000000000000000e+00
1.735678629682284660e-03,4.329483472557579512e-04,1.057105797979588247e-03,1.041265185749834987e-03,5.205083968473933100e-04,1.959880030507635262e-03,4.661583470502567964e-04,1.132827831551044915e-03,1.521931729203305182e-03,6.180572585094086307e-04,5.663026897466999846e-03,1.167185819883162284e-03,2.251817508153068810e-03,2.582468732703004696e-03,1.355905208783057380e-03,4.135849027536124024e-03,1.010733474110030086e-03,2.192837976711026725e-03,2.519293805469517179e-03,1.366151186307592094e-03,2.825187312131320627e-03,4.488824258147155761e-04,1.211802516885304194e-03,1.423929498044460050e-03,5.148338965812379858e-04,6.009870703578249970e-03,1.050565840151117996e-03,3.354728652907320620e-03,2.370737479717750264e-03,1.076348684027272299e-03,0.000000000000000000e+00
3.126770230783289684e-03,4.707088278828707307e-04,9.923894526542810166e-04,1.042480356102767208e-03,5.711958543214916244e-04,2.233422958149281368e-03,4.494981150915603580e-04,1.061211512775417018e-03,1.513163788387358313e-03,6.658066813023383454e-04,6.625831247525251592e-03,1.188544200926058055e-03,2.116848592728848375e-03,2.646991430605875190e-03,1.344270991270861458e-03,5.013551336117942278e-03,1.070912290377381898e-03,2.138426915939079485e-03,2.761384757902310763e-03,1.437017496442929369e-03,2.966057419041668360e-03,5.321550506165015262e-04,1.028177840469879367e-03,1.274014535145957241e-03,5.654053381634363247e-04,5.228715795677986271e-03,9.524576565129819769e-04,3.589069342927042518e-03,2.222207195209679065e-03,1.144190441685081095e-03,0.000000000000000000e+00
6.031398869410595914e-03,6.890298662316828113e-04,8.920072951739556983e-04,9.910209341334299052e-04,5.317867638510592482e-04,3.625543052015561298e-03,5.794049107182446846e-04,9.423048747338552645e-04,1.512740456876464877e-03,6.646423797840748590e-04,7.635627876183863176e-03,1.419004524582725317e-03,1.743611029311291621e-03,2.511550381047431002e-03,1.380783623944702989e-03,5.146851597392539113e-03,1.180302267524455107e-03,1.732789557398050012e-03,2.843449906185414530e-03,1.474387473058812572e-03,3.127122459998088640e-03,5.957541779514608470e-04,8.149721144171946478e-04,1.220726469556566258e-03,5.453315634203757031e-04,7.600539026312104311e-03,1.246821774587591938e-03,3.404213789271371034e-03,2.192379193000121469e-03,1.194718351526706177e-03,0.000000000000000000e+00
2.106468081470604797e-03,5.562015549231226269e-04,1.344762872556057570e-03,1.057769662931321020e-03,5.892210075264690469e-04,2.891358799439276185e-03,5.104417977988712782e-04,1.724351886631822484e-03,1.821094910667840714e-03,7.681286478018899046e-04,8.602547506662507407e-03,1.466264496097540544e-03,3.593262582704424488e-03,3.047537029440642534e-03,1.717301352994706019e-03,5.786516841235439176e-03,1.172011599121341010e-03,3.497019453423800758e-03,3.371334471786331926e-03,1.706041805148927936e-03,3.013935820671655771e-03,5.179656378163684108e-04,1.668118789477779276e-03,1.401413038826963137e-03,6.176452987242448843e-04,5.199406848267935227e-03,1.174908241915852483e-03,4.310195187391266738e-03,2.610449286943021790e-03,1.295162148958308671e-03,0.000000000000000000e+00
3.872743550726951995e-03,1.075225145386539578e-03,1.104988313475426930e-03,1.181975315831140360e-03,5.472123281441739883e-04,2.153670351383837715e-03,1.224764211632404891e-03,1.020712501951991698e-03,1.281634887652397144e-03,6.042704117081520131e-04,6.254169195818255235e-03,3.479065389616376857e-03,2.415400867906217219e-03,2.545883939997162660e-03,1.522151259839380714e-03,4.391105144763571971e-03,2.604451017942460700e-03,2.366243970920106111e-03,2.746287696009512645e-03,1.464681783358627110e-03,2.560371729517191535e-03,1.222844035121145199e-03,9.958393579337998860e-04,1.089113395519403314e-03,5.465181813800476605e-04,5.232698105235886014e-03,2.113941907438947158e-03,2.916418667878569772e-03,2.147098279636488506e-03,1.017709408033239029e-03,0.000000000000000000e+00
2.635226398511486458e-03,7.159569026162843552e-04,1.507661447510215717e-03,6.092730946404012211e-04,5.696451338294769313e-04,2.758347927762110595e-03,9.000490767860303215e-04,1.396100421601892232e-03,8.456275556728968558e-04,7.278628050337479071e-04,7.162034771535376668e-03,2.155878930995006309e-03,2.986483701460914374e-03,1.540290833748813627e-03,1.548048156303102191e-03,5.162267643957225115e-03,1.979293093703846790e-03,3.191228031593028487e-03,1.746156140281064119e-03,1.665468079384313385e-03,2.602388634118971925e-03,8.281234044063246705e-04,1.341674057013938874e-03,6.582942445104034840e-04,5.509982030844160633e-04,4.902681156077342770e-03,1.645962297040582181e-03,4.070262942019686921e-03,1.670463893797082423e-03,1.231579490463854433e-03,0.000000000000000000e+00
2.393637144795926659e-03,5.621556987880741178e-04,7.913422673558499158e-04,1.684956331538436936e-03,3.994753046262218207e-03,1.643390467697582180e-02,2.572921384211106222e-03,2.677419874426423957e-03,5.116544069601198716e-03,2.366846053339822717e-03,6.265827329355745656e-03,1.692266197164313517e-03,1.333616750500423885e-03,2.500214780476454034e-03,1.584794568806884235e-03,7.535557266580811264e-03,9.532842783072103827e-04,9.239191612058828863e-04,1.722899184805822513e-03,1.668040587140639901e-03,5.421955945156238868e-03,4.877152774025775273e-04,7.373101823747603943e-04,1.662521216807811859e-03,3.402455133685997578e-03,1.479841095837682897e-02,8.632032868937574441e-04,8.924085837659871808e-04,1.456935210632164836e-03,2.585405337057051361e-03,0.000000000000000000e+00
2.589453317930901464e-03,5.532071268706305420e-04,1.313861897085756309e-03,2.073249691301771135e-03,5.073614202701966919e-03,1.734750490821906563e-02,3.069547186820658063e-03,6.303670272129941778e-03,7.099234982669559713e-03,3.538701108148682283e-03,5.368768665860529365e-03,2.417495037492046334e-03,2.340271906791017813e-03,3.245181012363710944e-03,1.917755238647029809e-03,7.371748450519930405e-03,9.636338119073145810e-04,2.072208971671607620e-03,2.422555117476090768e-03,1.941257274004485386e-03,3.419562153356747129e-03,4.847128863087630797e-04,1.112438355653190807e-03,1.694754483425263284e-03,3.736735989973315273e-03,1.031249134984628217e-02,9.472661411078645358e-04,2.008860951289105981e-03,1.938566467415456240e-03,3.660231142140491986e-03,0.000000000000000000e+00
2.657473783779476257e-03,5.410510652340069651e-04,1.217604069630746867e-03,1.907675885338741724e-03,4.511919363880491363e-03,1.490167660335182769e-02,2.829916964295015394e-03,5.198211625002722644e-03,5.534410367957951458e-03,3.244137385855498830e-03,5.485023777661427770e-03,1.300989901704424244e-03,1.818348988230709951e-03,3.569257821345888163e-03,1.705655520052250761e-03,7.549976421258429091e-03,1.056678130477065481e-03,1.546848129607463840e-03,2.131933206450364535e-03,2.003246097787693501e-03,3.951085868121573773e-03,4.301994120215980790e-04,1.030545650040773278e-03,1.849849222275387530e-03,3.504875950805026036e-03,8.026244007725539045e-03,8.203284642803880576e-04,1.668046234552907764e-03,1.712015363700147581e-03,3.397095763258695545e-03,0.000000000000000000e+00
3.004647867683037012e-03,5.664610977547932837e-04,1.080693998064809593e-03,2.070475093387773649e-03,4.127731384273053417e-03,1.584641901569841527e-02,3.075602863163604591e-03,3.904236335402719218e-03,5.512996290653932388e-03,2.843268916019795096e-03,6.785422059730111637e-03,1.362879412060373019e-03,1.596815767412921531e-03,2.846180365204445048e-03,1.547818020702509435e-03,5.505339732408217994e-03,1.043572168758517566e-03,1.494614932045390965e-03,2.188827659540258739e-03,1.695008869854248545e-03,3.820789649724830143e-03,5.169692900976079804e-04,8.881254098843998843e-04,1.819608608432896632e-03,3.538675868368236499e-03,9.609642327701338124e-03,8.379090441687734193e-04,1.290632257814744704e-03,1.738875850485914303e-03,3.370614591762631593e-03,0.000000000000000000e+00
3.189010454278177510e-03,4.105468382719519842e-04,1.246813867189433805e-03,2.118394182386749806e-03,4.620383634007229137e-03,2.361820955707619185e-02,1.926502704241431522e-03,5.581063807527477869e-03,6.443436487166108104e-03,3.141428763020308323e-03,6.847262347345862803e-03,9.585720334162288600e-04,1.906982313229005225e-03,2.812527798935452513e-03,1.842761685970507012e-03,1.307954308874347341e-02,7.455472710205424298e-04,1.681710890874761003e-03,2.617431074705817845e-03,1.739655944899183310e-03,8.773528076212453938e-03,4.951677003285746706e-04,1.093888212971872017e-03,1.848302107608980121e-03,4.570188752184419119e-03,2.009783447668441261e-02,1.002183405393741603e-03,1.568448675228818236e-03,2.364073341448694795e-03,3.177626184825649812e-03,0.000000000000000000e+00
4.713976137449012171e-03,4.891190495636037541e-04,1.052162774743561121e-03,1.801507314977233033e-03,4.296022202362877358e-03,3.937408851459330700e-02,4.596593356548103922e-03,4.091123723805612997e-03,4.444410282834978729e-03,3.013337954744488810e-03,8.717736861497626943e-03,1.894019382534485032e-03,1.482919570688845867e-03,2.063051988193731479e-03,1.608913761084815840e-03,1.308394607442596100e-02,1.412168391328131245e-03,1.324457440620405418e-03,1.941673992310953556e-03,1.776632961044496799e-03,8.934232148431406340e-03,6.535895575026418091e-04,9.109841307924269015e-04,1.759001049372175239e-03,4.201669206002275891e-03,1.802479609829499979e-02,1.241453441089314814e-03,1.379455580651889118e-03,1.923706916947451849e-03,2.799875064129648053e-03,0.000000000000000000e+00
1.169390087844972108e-02,8.671292466278614827e-04,6.397988158270802783e-04,3.447255012633805658e-04,4.191898240239082859e-04,6.820494117963864233e-03,4.543113422561554315e-04,4.405933819764882285e-04,2.496797652836331687e-04,4.012445637745511683e-04,3.342744451267090459e-03,6.910854236064575568e-04,8.645105477043434419e-04,4.698137182494612862e-04,4.542082371784104283e-04,3.703747751573593146e-03,6.489477041709551400e-04,8.096083140070860305e-04,3.461778057471665004e-04,3.721863763013375740e-04,3.073678539536479556e-03,5.433171652267310353e-04,9.015720362677027153e-04,3.416925870624671008e-04,3.606687130648982215e-04,3.073239019313686246e-03,4.680146133532766379e-04,4.979857456895219001e-04,2.289763919255225378e-04,2.568682103358987034e-04,0.000000000000000000e+00
7.000155311006795930e-03,5.000177269239653105e-04,4.332168437880123827e-04,1.963839204693266886e-04,3.660943137990444428e-04,5.010805443036485222e-03,4.483058951109977720e-04,3.499510153840816335e-04,2.089890451244625985e-04,4.467094323725467778e-04,4.000845656283827032e-03,1.005806443275463792e-03,6.229219694632766053e-04,3.437663118073446618e-04,4.896500400893922036e-04,2.894171625080601499e-03,8.543855912962403099e-04,6.342343799897322927e-04,3.445930757157634919e-04,4.238420867462053916e-04,7.703767588318559054e-03,7.927510237664732321e-04,7.745761920619900287e-04,2.472974805454810666e-04,3.441742568703214425e-04,1.820614332416583105e-03,5.449992255934679557e-04,4.019503199223059715e-04,2.607803172058239518e-04,3.257422820275201114e-04,0.000000000000000000e+00
9.993590975806449644e-03,5.640492112142043903e-04,4.306438955464489318e-04,1.875593285246355939e-04,3.106213382107981462e-04,6.648250737339791300e-03,4.098146914415379130e-04,3.730188362854393617e-04,1.599766793373150946e-04,3.876914913782317359e-04,3.032731174101980110e-03,8.993377166612663001e-04,6.734510824020174336e-04,3.816507009930598026e-04,4.505002868143522161e-04,3.066836923352214868e-03,7.898985389856089979e-04,6.603497509626296081e-04,2.852325927261509936e-04,3.556281228286375376e-04,2.804792721933985211e-03,7.987470221824613135e-04,5.854893760701664540e-04,2.543981771862880749e-04,3.040820870031389666e-04,2.244684742580045460e-03,5.044769984289755767e-04,4.168164693984563853e-04,1.879922174121032930e-04,2.467140814412815985e-04,0.000000000000000000e+00
9.692843225851840300e-03,1.010194366136503560e-03,5.800149987595608478e-04,2.711270298788410679e-04,3.911953219696419175e-04,4.380538654810320343e-03,3.940510471239429030e-04,4.141437812254864913e-04,1.955926350848585565e-04,4.462107506691109088e-04,2.750714257841218886e-03,1.001738642965966774e-03,7.955914916940609073e-04,4.293553158945618902e-04,5.185943584926610552e-04,3.142200211298433986e-03,7.899004361692763248e-04,7.150259636535151583e-04,3.140608102206805981e-04,3.892875612488842698e-04,3.101474653104683947e-03,9.103108915006958603e-04,6.173899003026643226e-04,2.667625043725354141e-04,3.729762131193532348e-04,2.326527368208215762e-03,4.525029626787037060e-04,4.448181238389470544e-04,2.217145041699033884e-04,2.854204660944227026e-04,0.000000000000000000e+00
